count,label,text_clean
681,1,i really need to hire sum ppl but i love making all the money w my business
682,1,yall this was a halfassed edit but you guys are so kind in the replies i love yall sm
683,1,i covered loner by maggie lindemann a few days ago would absolutely love it if yall would check it out
684,1,the new one has this music difference love it so much
685,1,alms all grown up i love his hair color with the blue armor heheh
686,1,its so lovely to see you again jimin
687,1,she has no angry songs listen to eminem or something
688,1,love bangeeeet
689,1,i love you both so much my angel
690,1,i love it
691,1,my best friend sends me random quotes throughout the day little does she know they keep me going love you ugly
692,1,ur hair pls im in love
693,1,i miss amp also need this feeling backsomeone come love me
694,1,its the same photo i has before but with yellow hearts please
695,1,thank you queen
696,1,ohhh they look so happy i love meng yaos smile as his mom ties the hat on
697,1,your so loved by many people you deserved it all i love you
698,1,happy hearts day iloveyouallbts
699,1,im is my simpery that intimidating i just love an orca okay lh but i see dhdjdjd well im
700,1,happy birthday jung yoonoh aka jaehyun aka woojae aka peachy 25 loves for y
701,1,i love them all sm
702,1,i love you baby i hope youre doing well be safe always
703,1,my dumbass constantly forgets its winter last night i almost freezed to death
704,1,if only we could be with our loved ones
705,1,most often times we are guilty as charged weve forgotten that he first love us hence he is to be loved as well
706,1,this is the reason why i love elon musk so much made 10k profit with very little investment in doge
707,1,hierika today is my birthday i love you so much
708,1,the really love and know how to show it
709,1,i am still suffering from back pains this feels like death
710,1,sometimes what you love the most doesnt love you back i miss you pasta
711,1,this is so dorky i love it
712,1,happy birthday sweetie we love you baby bread happyinday maknaeinontopday
713,1,good luck on your exams sis i love you sm
714,1,yess i love it so much i came up with it right after dynamite became number 1 on billboard for the first time
715,1,i love you
716,1,i love you tine
717,1,sister love
718,1,omgg thank you ann im so flattered it was love at first sight i discovered them in feb
719,1,i love you so much
720,1,my man makes me feel so loved and appreciated im so blessed
721,1,i love you very very much
722,1,that florida sun does wondersssi love ur glammmm
723,1,these netflix love stories are so unrealistic but still soo cute
724,1,i just said wdym
725,1,tysm bree
726,1,ot4 is so funny and lovely at the same time pls i love them so much
727,1,wait is the loveholic album bigger than the neozone t ver
728,1,this man has my heart please i love him so much he is a baby
729,1,help i love so much
730,1,plsss whwggdjsjs i love you too
731,1,i love youuu
732,1,i am really crying i love him so much
733,1,hello my love
734,1,uwu thank you for the 19k loves
735,1,nahhhhh tio tho i appreciate the follow and the love
736,1,i really love this song when i listen to this song ever time i will miss bts idk why bts springday
737,1,this girl really falling in love with me i should pack my things and run while i can
738,1,take your time well be here when you are back i hope everything will get better yeomyeong sending love
739,1,i love this photoshoot so much u look absolutely gorgeous faouzia
740,1,this is just one of the reason why i love seventeen
741,1,thak you so much youre so kind omg
742,1,i love that
743,1,i love you sm
744,1,i still watch introspection the movie and still fall in love with it everytime
745,1,and when we get matching cute gloves then what
746,1,thank u love
747,1,hyunsukie loveee i love you
748,1,my boybesfriend got dump huhu i hope you find your true love soon im always here when you feel sad and lonely
749,1,shout out to my neighbors tom amp george for shoveling and plowing my entire property i love it here
750,1,please be safe we are praying for myanmar
751,1,sartorious lover
752,1,inlove with armin arlert
753,1,i love yooouuuuu
754,1,whats ur fav song for them mine is english love affair
755,1,i was 3 its how i fell in love with taylor because she was like a real life princess to me and now
756,1,guys coming back from a big injury and people are quick to bash on him
757,1,awe guys ive got over 600 followers i love you all so much
758,1,i love doing this and pretend im interested by whatever things i find
759,1,and it did not get the love it deserved at the time
760,1,i know its another dumb shark but hes so stupid looking i love him 3dmodeling 3dart blender3d
761,1,its love when you give her 2 bandz for being perfect ima marry her fasho
762,1,ooc not if i love yall more
763,1,his name is ninja and i love him with my entire heart and soul pls im so stressed and worried sick rn
764,1,wow thats why i love him so much
765,1,i love this i didnt even think about it this way
766,1,u sound like u were in love are you i am but it has nothing to do with why im happy today so calm down mr ho
767,1,right
768,1,if im an angel then you have to be a goddess because i exist to love someone as perfect as you
769,1,thanks for the ga i would love to win im from algeria
770,1,my love
771,1,joong i missed you so much love handsome as ever please take care
772,1,i love junkyus voice so much
773,1,oh youre an aquarius i love so much harder now
774,1,i love how yoongi knows when we miss him
775,1,happy 400 days mingo mango love and miss you so much
776,1,i love you so much thank u
777,1,omgggggg i love these
778,1,katara and zuko are real friends in an alternative universe they could have even been lovers
779,1,i love how descriptive she is when doesnt have a censor
780,1,its always a blessing my birthday is beautiful and i cant thank enough of each one shows that much of love
781,1,teach me how to love
782,1,mashi really love me
783,1,osyooo anyway valz day is around the corner let us make it special and memorible for your loved ones
784,1,only you can take a meme redraw to another level this looks so dramatic i love it
785,1,i love seeing ppl thriving
786,1,i love u
787,1,i love this song blue amp grey
788,2,a woman showed me what real love isand one also showed me what wasnt so ummm idk bout this one
789,2,yeah definitely im in bury so similar weather i love having my first cup of tea outside
790,2,i love this
791,2,solid comic chief i know its not the main focus but by jove i love those hairstyles
792,2,me i love yall shem
793,2,literally did not think i would love cucumbers but i cant stop eating them
794,2,if people can use lol without laughing surely they can use i love you without loving so dont be fooled
795,2,i go to gigs on my own most of the time and love it well i used to back in the day
796,2,yeah people love those sweet drinks they make
797,2,looks as if he loves it
798,2,no wonder i love these two men so much they also have the same va
799,2,people on tinder are so sensitive its a fucking panini of course i left you on read i also just love that som
800,2,id love to watch a alpha pull them down and use you with his bbc
801,2,we love nutrition
802,2,valentines around the corner for those that waited last minute to get your loved ones a little something place an
